transaction_id,customer_id,product_id,transaction_date,quantity,discount_pct,payment_status,sales_channel,gross_revenue,discount_amount,net_revenue,estimated_cost,estimated_margin
T51650,C10040,P1342,2025-10-30,11,0.05,Paid,Direct,19647.1,982.36,18664.74,10030.02,8634.72
T51651,C10356,P1289,2025-01-02,21,0.15,Paid,Direct,17566.29,2634.94,14931.35,15274.98,-343.63
T51652,C10413,P1316,2026-02-19,9,0.05,Paid,Online,16036.74,801.84,15234.9,7251.3,7983.6
T51653,C10419,P1349,2025-05-17,25,0.05,Paid,Direct,40614.75,2030.74,38584.01,5350.75,33233.26
T51654,C10778,P1004,2025-08-14,27,0.1,Paid,Direct,28517.67,2851.77,25665.9,24797.88,868.02
T51655,C10698,P1271,2025-04-23,5,0.05,Paid,Partner,6772.5,338.62,6433.88,5889.15,544.73
T51656,C10212,P1275,2025-09-27,8,0.0,Pending,Direct,13312.72,0.0,13312.72,1019.44,12293.28
T51657,C10608,P1273,2025-08-04,3,0.0,Paid,Online,4909.89,0.0,4909.89,423.12,4486.77
T51658,C10974,P1092,2025-04-19,21,0.02,Paid,Direct,18066.51,361.33,17705.18,5293.05,12412.13
T51659,C10440,P1136,2026-05-31,26,0.0,Failed,Direct,51153.44,0.0,51153.44,14219.92,36933.52
T51660,C10928,P1325,2026-03-17,18,0.0,Paid,Partner,18735.84,0.0,18735.84,16291.98,2443.86
T51661,C10649,P1023,2025-08-13,4,0.0,Failed,Direct,6793.72,0.0,6793.72,1200.04,5593.68
T51662,C10924,P1224,2025-02-03,6,0.0,Paid,Online,11246.82,0.0,11246.82,3452.34,7794.48
T51663,C10902,P1277,2026-05-06,2,0.2,Failed,Direct,3949.08,789.82,3159.26,1749.46,1409.8
T51664,C10016,P1279,2026-02-09,15,0.02,Paid,Direct,6125.25,122.5,6002.75,2740.95,3261.8
T51665,C10800,P1209,2025-11-19,21,0.0,Pending,Direct,12111.75,0.0,12111.75,10531.92,1579.83
T51666,C10189,P1268,2025-12-17,5,0.02,Paid,Direct,1703.2,34.06,1669.14,1481.05,188.09
T51667,C10824,P1318,2025-01-05,25,0.0,Paid,Partner,24658.0,0.0,24658.0,10854.0,13804.0
T51668,C10808,P1268,2025-10-02,8,0.05,Paid,Direct,2725.12,136.26,2588.86,2369.68,219.18
T51669,C10258,P1040,2025-04-20,15,0.05,Paid,Partner,22858.8,1142.94,21715.86,13614.9,8100.96
T51670,C10066,P1085,2026-01-13,20,0.0,Paid,Online,25677.2,0.0,25677.2,4874.2,20803.0
T51671,C10419,P1106,2026-06-25,16,0.02,Failed,Direct,29380.8,587.62,28793.18,4532.48,24260.7
T51672,C10302,P1120,2025-11-04,14,0.0,Paid,Partner,26728.24,0.0,26728.24,15273.58,11454.66
T51673,C10553,P1126,2025-12-17,10,0.05,Paid,Direct,19860.5,993.03,18867.47,2307.0,16560.47
T51674,C10082,P1076,2026-01-23,13,0.15,Paid,Partner,22242.22,3336.33,18905.89,13670.67,5235.22
T51675,C10044,P1239,2026-06-24,7,0.15,Paid,Direct,14235.13,2135.27,12099.86,787.36,11312.5
T51676,C10437,P1038,2025-01-23,9,0.0,Refunded,Partner,13113.54,0.0,13113.54,8825.58,4287.96
T51677,C10769,P1275,2025-06-29,22,0.05,Paid,Direct,36609.98,1830.5,34779.48,2803.46,31976.02
T51678,C10314,P1230,2025-06-05,26,0.1,Paid,Direct,31834.4,3183.44,28650.96,27682.2,968.76
T51679,C10323,P1336,2026-02-20,25,0.1,Paid,Direct,41220.75,4122.08,37098.67,25575.75,11522.92
T51680,C10164,P1002,2025-09-17,10,0.0,Paid,Direct,21907.0,0.0,21907.0,11914.6,9992.4
T51681,C10282,P1103,2026-03-24,10,0.02,Paid,Online,12887.0,257.74,12629.26,10600.1,2029.16
T51682,C10298,P1314,2025-10-01,2,0.0,Paid,Direct,2409.8,0.0,2409.8,1427.32,982.48
T51683,C10259,P1172,2026-07-20,8,0.0,Paid,Online,10888.24,0.0,10888.24,2910.32,7977.92
T51684,C10343,P1196,2026-03-21,17,0.05,Pending,Direct,17639.03,881.95,16757.08,6511.0,10246.08
T51685,C10283,P1010,2025-01-11,8,0.02,Paid,Direct,7553.76,151.08,7402.68,6568.48,834.2
T51686,C10680,P1266,2026-07-28,22,0.0,Paid,Direct,21972.5,0.0,21972.5,5584.48,16388.02
T51687,C10338,P1088,2026-07-07,2,0.1,Paid,Direct,4336.78,433.68,3903.1,482.28,3420.82
T51688,C10754,P1337,2025-01-26,12,0.02,Paid,Partner,21060.84,421.22,20639.62,1706.88,18932.74
T51689,C10604,P1130,2025-08-16,9,0.2,Paid,Direct,7771.14,1554.23,6216.91,5385.06,831.85
T51690,C10640,P1066,2026-07-17,15,0.1,Paid,Online,16774.65,1677.46,15097.19,14586.6,510.59
T51691,C10583,P1207,2026-05-02,1,0.1,Paid,Direct,1097.03,109.7,987.33,953.94,33.39
T51692,C10922,P1167,2025-09-29,13,0.1,Paid,Direct,14606.02,1460.6,13145.42,12700.87,444.55
T51693,C10255,P1164,2025-11-12,23,0.0,Paid,Direct,29842.27,0.0,29842.27,25949.75,3892.52
T51694,C10982,P1332,2025-01-18,25,0.0,Paid,Partner,48766.25,0.0,48766.25,25446.75,23319.5
T51695,C10206,P1127,2025-11-24,8,0.15,Paid,Direct,12214.48,1832.17,10382.31,5443.2,4939.11
T51696,C10138,P1139,2026-01-22,13,0.0,Paid,Online,11062.35,0.0,11062.35,6374.68,4687.67
T51697,C10826,P1218,2025-07-28,21,0.02,Paid,Direct,20489.49,409.79,20079.7,17817.03,2262.67
T51698,C10895,P1059,2025-06-27,14,0.05,Paid,Direct,28427.56,1421.38,27006.18,15749.86,11256.32
T51699,C10092,P1290,2026-04-26,16,0.0,Paid,Partner,31831.52,0.0,31831.52,13820.0,18011.52
T51700,C10599,P1080,2025-09-18,10,0.0,Paid,Partner,17531.1,0.0,17531.1,9155.4,8375.7
T51701,C10512,P1084,2025-06-03,25,0.02,Paid,Partner,26304.5,526.09,25778.41,18644.25,7134.16
T51702,C10220,P1003,2025-08-06,19,0.02,Paid,Direct,32923.58,658.47,32265.11,20494.92,11770.19
T51703,C10520,P1120,2025-10-13,28,0.05,Paid,Partner,53456.48,2672.82,50783.66,30547.16,20236.5
T51704,C10685,P1203,2025-05-31,23,0.0,Paid,Direct,24908.77,0.0,24908.77,11714.36,13194.41
T51705,C10574,P1246,2025-11-21,11,0.02,Paid,Online,14485.68,289.71,14195.97,1325.5,12870.47
T51706,C10519,P1314,2026-05-15,10,0.0,Paid,Direct,12049.0,0.0,12049.0,7136.6,4912.4
T51707,C10885,P1272,2026-03-07,3,0.05,Paid,Partner,2639.01,131.95,2507.06,2294.79,212.27
T51708,C10225,P1112,2025-05-15,19,0.0,Paid,Direct,30631.42,0.0,30631.42,9470.55,21160.87
T51709,C10623,P1288,2025-10-01,22,0.0,Paid,Partner,29667.22,0.0,29667.22,9185.0,20482.22
T51710,C10316,P1068,2025-11-12,11,0.1,Paid,Online,15145.68,1514.57,13631.11,7419.06,6212.05
T51711,C10973,P1073,2026-01-30,1,0.0,Paid,Online,2162.7,0.0,2162.7,499.09,1663.61
T51712,C10251,P1125,2026-03-15,24,0.05,Paid,Direct,26288.4,1314.42,24973.98,22859.52,2114.46
T51713,C10871,P1188,2025-10-09,7,0.0,Paid,Direct,14001.68,0.0,14001.68,1247.61,12754.07
T51714,C10632,P1071,2025-07-02,17,0.0,Paid,Partner,27050.74,0.0,27050.74,12843.16,14207.58
T51715,C10214,P1315,2026-01-18,2,0.0,Paid,Partner,1992.36,0.0,1992.36,1732.48,259.88
T51716,C10758,P1094,2025-03-14,2,0.15,Failed,Partner,467.88,70.18,397.7,207.38,190.32
T51717,C10241,P1137,2026-01-27,27,0.02,Paid,Direct,14433.39,288.67,14144.72,9192.96,4951.76
T51718,C10262,P1211,2026-06-04,20,0.0,Paid,Direct,20329.4,0.0,20329.4,17677.8,2651.6
T51719,C10344,P1150,2026-02-16,1,0.02,Paid,Direct,954.36,19.09,935.27,810.9,124.37
T51720,C10681,P1141,2025-09-09,3,0.02,Pending,Partner,5415.69,108.31,5307.38,1515.0,3792.38
T51721,C10391,P1344,2026-04-23,15,0.1,Paid,Direct,17360.85,1736.08,15624.77,15096.45,528.32
T51722,C10569,P1152,2025-11-05,20,0.2,Paid,Direct,23373.6,4674.72,18698.88,13533.0,5165.88
T51723,C10552,P1039,2025-11-10,13,0.02,Paid,Partner,19249.88,385.0,18864.88,11456.38,7408.5
T51724,C10196,P1255,2026-05-10,26,0.02,Paid,Direct,33462.0,669.24,32792.76,29097.38,3695.38
T51725,C10232,P1246,2025-04-23,19,0.0,Paid,Online,25020.72,0.0,25020.72,2289.5,22731.22
T51726,C10306,P1076,2026-03-29,18,0.2,Paid,Direct,30796.92,6159.38,24637.54,18928.62,5708.92
T51727,C10222,P1297,2026-01-30,9,0.02,Paid,Direct,6788.25,135.77,6652.48,1921.68,4730.8
T51728,C10918,P1137,2025-11-03,20,0.0,Paid,Direct,10691.4,0.0,10691.4,6809.6,3881.8
T51729,C10381,P1052,2025-02-14,26,0.2,Paid,Direct,35193.6,7038.72,28154.88,18247.32,9907.56
T51730,C10404,P1060,2026-03-21,2,0.2,Paid,Partner,2886.42,577.28,2309.14,1961.76,347.38
T51731,C10672,P1250,2025-05-07,22,0.02,Paid,Direct,41787.02,835.74,40951.28,21508.52,19442.76
T51732,C10788,P1075,2026-06-04,26,0.0,Paid,Direct,29351.14,0.0,29351.14,21064.16,8286.98
T51733,C10688,P1164,2026-04-05,13,0.05,Pending,Direct,16867.37,843.37,16024.0,14667.25,1356.75
T51734,C10551,P1256,2025-07-30,23,0.1,Paid,Partner,46771.19,4677.12,42094.07,21729.48,20364.59
T51735,C10976,P1298,2025-09-10,11,0.02,Failed,Partner,16614.62,332.29,16282.33,2532.09,13750.24
T51736,C10899,P1171,2025-01-15,6,0.0,Paid,Direct,10030.5,0.0,10030.5,6837.3,3193.2
T51737,C10202,P1317,2025-10-16,24,0.0,Paid,Direct,29195.28,0.0,29195.28,19457.52,9737.76
T51738,C10160,P1105,2025-02-03,10,0.0,Paid,Direct,20456.4,0.0,20456.4,1286.9,19169.5
T51739,C10392,P1305,2026-07-27,22,0.0,Paid,Partner,30845.76,0.0,30845.76,11832.48,19013.28
T51740,C10835,P1087,2026-01-07,10,0.1,Paid,Direct,21381.2,2138.12,19243.08,4275.7,14967.38
T51741,C10964,P1022,2025-05-17,12,0.0,Paid,Direct,14621.28,0.0,14621.28,12714.12,1907.16
T51742,C10702,P1253,2026-04-12,20,0.02,Paid,Partner,34690.4,693.81,33996.59,2882.0,31114.59
T51743,C10690,P1264,2025-01-12,10,0.1,Paid,Direct,13815.0,1381.5,12433.5,7856.1,4577.4
T51744,C10233,P1324,2025-11-15,24,0.02,Pending,Partner,50908.32,1018.17,49890.15,15702.48,34187.67
T51745,C10592,P1322,2025-03-06,2,0.0,Paid,Direct,3098.58,0.0,3098.58,1562.26,1536.32
T51746,C10184,P1035,2025-02-01,1,0.15,Paid,Online,986.21,147.93,838.28,857.57,-19.29
T51747,C10539,P1217,2025-05-22,3,0.0,Paid,Direct,5756.01,0.0,5756.01,2216.55,3539.46
T51748,C10193,P1246,2025-06-20,8,0.15,Paid,Direct,10535.04,1580.26,8954.78,964.0,7990.78
T51749,C10075,P1210,2026-02-26,2,0.0,Paid,Direct,3162.58,0.0,3162.58,2370.06,792.52
T51750,C10967,P1006,2026-06-01,12,0.02,Paid,Direct,19152.96,383.06,18769.9,12967.92,5801.98
T51751,C10893,P1015,2026-03-26,1,0.05,Paid,Partner,2177.72,108.89,2068.83,1129.23,939.6
T51752,C10685,P1234,2026-03-06,22,0.02,Pending,Direct,30334.7,606.69,29728.01,26378.0,3350.01
T51753,C10625,P1299,2025-11-24,5,0.02,Paid,Direct,9321.5,186.43,9135.07,1957.2,7177.87
T51754,C10239,P1062,2025-08-04,29,0.0,Paid,Partner,31980.62,0.0,31980.62,27809.26,4171.36
T51755,C10571,P1016,2025-05-28,25,0.05,Paid,Direct,32243.5,1612.18,30631.32,8747.25,21884.07
T51756,C10748,P1141,2026-07-03,21,0.0,Paid,Partner,37909.83,0.0,37909.83,10605.0,27304.83
T51757,C10539,P1109,2025-10-30,24,0.1,Paid,Partner,19866.0,1986.6,17879.4,17274.72,604.68
T51758,C10281,P1344,2025-11-24,23,0.05,Paid,Direct,26619.97,1331.0,25288.97,23147.89,2141.08
T51759,C10391,P1324,2025-01-09,25,0.02,Paid,Partner,53029.5,1060.59,51968.91,16356.75,35612.16
T51760,C10840,P1195,2025-09-23,17,0.0,Failed,Online,20418.7,0.0,20418.7,15878.68,4540.02
T51761,C10254,P1332,2026-01-31,19,0.02,Paid,Partner,37062.35,741.25,36321.1,19339.53,16981.57
T51762,C10961,P1080,2025-10-15,14,0.05,Failed,Direct,24543.54,1227.18,23316.36,12817.56,10498.8
T51763,C10755,P1347,2025-12-23,19,0.0,Paid,Direct,40990.79,0.0,40990.79,4788.95,36201.84
T51764,C10890,P1156,2026-04-15,12,0.05,Paid,Online,6768.72,338.44,6430.28,3680.28,2750.0
T51765,C10509,P1166,2025-01-13,4,0.0,Paid,Partner,7955.36,0.0,7955.36,4615.8,3339.56
T51766,C10223,P1017,2026-06-09,28,0.0,Paid,Direct,52362.52,0.0,52362.52,6089.72,46272.8
T51767,C10033,P1062,2026-04-19,21,0.05,Refunded,Direct,23158.38,1157.92,22000.46,20137.74,1862.72
T51768,C10534,P1068,2025-09-01,21,0.0,Paid,Partner,28914.48,0.0,28914.48,14163.66,14750.82
T51769,C10399,P1170,2026-03-19,9,0.0,Paid,Partner,11120.04,0.0,11120.04,8734.77,2385.27
T51770,C10113,P1066,2025-02-08,23,0.05,Pending,Online,25721.13,1286.06,24435.07,22366.12,2068.95
T51771,C10928,P1035,2025-06-28,16,0.05,Paid,Online,15779.36,788.97,14990.39,13721.12,1269.27
T51772,C10970,P1211,2025-03-04,3,0.0,Paid,Direct,3049.41,0.0,3049.41,2651.67,397.74
T51773,C10373,P1305,2026-01-04,28,0.0,Paid,Partner,39258.24,0.0,39258.24,15059.52,24198.72
T51774,C10668,P1024,2026-05-12,29,0.02,Paid,Direct,30138.25,602.76,29535.49,12399.24,17136.25
T51775,C10413,P1196,2025-12-15,26,0.05,Paid,Direct,26977.34,1348.87,25628.47,9958.0,15670.47
T51776,C10496,P1336,2026-02-17,14,0.02,Pending,Direct,23083.62,461.67,22621.95,14322.42,8299.53
T51777,C10623,P1141,2025-03-25,7,0.05,Paid,Online,12636.61,631.83,12004.78,3535.0,8469.78
T51778,C10416,P1064,2026-06-26,1,0.1,Paid,Direct,232.58,23.26,209.32,202.24,7.08
T51779,C10801,P1027,2025-04-23,22,0.15,Paid,Direct,16212.9,2431.94,13780.96,14098.26,-317.3
T51780,C10189,P1327,2025-11-02,26,0.0,Paid,Direct,49683.66,0.0,49683.66,28901.08,20782.58
T51781,C10668,P1141,2026-02-01,4,0.0,Paid,Direct,7220.92,0.0,7220.92,2020.0,5200.92
T51782,C10983,P1036,2026-05-12,20,0.0,Paid,Direct,16809.6,0.0,16809.6,14617.0,2192.6
T51783,C10850,P1303,2026-06-26,1,0.0,Pending,Direct,1941.47,0.0,1941.47,790.78,1150.69
T51784,C10045,P1280,2025-12-14,23,0.02,Paid,Direct,10226.26,204.53,10021.73,6567.88,3453.85
T51785,C10113,P1246,2025-12-01,1,0.15,Paid,Direct,1316.88,197.53,1119.35,120.5,998.85
T51786,C10628,P1029,2025-08-30,29,0.0,Failed,Partner,7004.37,0.0,7004.37,2772.69,4231.68
T51787,C10924,P1028,2025-11-26,5,0.0,Paid,Partner,10047.8,0.0,10047.8,1205.85,8841.95
T51788,C10844,P1076,2026-01-27,12,0.02,Paid,Partner,20531.28,410.63,20120.65,12619.08,7501.57
T51789,C10903,P1055,2026-01-11,21,0.2,Refunded,Direct,24623.97,4924.79,19699.18,4980.78,14718.4
T51790,C10149,P1186,2025-12-10,25,0.0,Paid,Direct,38323.0,0.0,38323.0,5352.5,32970.5
T51791,C10519,P1137,2025-09-13,11,0.1,Paid,Direct,5880.27,588.03,5292.24,3745.28,1546.96
T51792,C10725,P1267,2025-04-24,29,0.1,Paid,Online,30107.8,3010.78,27097.02,26180.62,916.4
T51793,C10624,P1035,2025-02-01,1,0.02,Paid,Direct,986.21,19.72,966.49,857.57,108.92
T51794,C10777,P1254,2025-09-02,14,0.05,Pending,Direct,26652.64,1332.63,25320.01,13679.12,11640.89
T51795,C10212,P1326,2025-08-18,29,0.02,Paid,Online,35777.01,715.54,35061.47,31110.33,3951.14
T51796,C10457,P1045,2025-12-19,8,0.0,Refunded,Online,6750.72,0.0,6750.72,3336.48,3414.24
T51797,C10447,P1228,2026-06-07,16,0.02,Paid,Direct,18139.52,362.79,17776.73,3261.76,14514.97
T51798,C10939,P1178,2026-02-11,13,0.0,Paid,Partner,25250.42,0.0,25250.42,9374.56,15875.86
T51799,C10202,P1033,2026-04-12,12,0.05,Paid,Direct,16226.52,811.33,15415.19,2597.4,12817.79
T51800,C10326,P1102,2025-12-02,23,0.1,Failed,Direct,17062.09,1706.21,15355.88,14836.61,519.27
T51801,C10021,P1275,2026-06-22,16,0.0,Failed,Direct,26625.44,0.0,26625.44,2038.88,24586.56
T51802,C10151,P1304,2026-06-29,21,0.05,Paid,Online,14070.21,703.51,13366.7,11365.83,2000.87
T51803,C10980,P1128,2025-03-30,16,0.0,Pending,Direct,12069.12,0.0,12069.12,10494.88,1574.24
T51804,C10847,P1037,2026-01-06,29,0.0,Paid,Partner,54501.44,0.0,54501.44,8808.75,45692.69
T51805,C10259,P1085,2025-10-21,14,0.05,Paid,Direct,17974.04,898.7,17075.34,3411.94,13663.4
T51806,C10702,P1295,2026-07-18,24,0.0,Paid,Partner,14697.6,0.0,14697.6,12780.48,1917.12
T51807,C10593,P1199,2025-12-06,18,0.1,Refunded,Partner,6500.88,650.09,5850.79,4617.54,1233.25
T51808,C10906,P1150,2025-01-10,24,0.0,Paid,Partner,22904.64,0.0,22904.64,19461.6,3443.04
T51809,C10300,P1004,2025-05-02,26,0.1,Paid,Online,27461.46,2746.15,24715.31,23879.44,835.87
T51810,C10994,P1273,2025-03-17,7,0.02,Refunded,Partner,11456.41,229.13,11227.28,987.28,10240.0
T51811,C10370,P1162,2025-04-27,9,0.02,Paid,Partner,19047.42,380.95,18666.47,8035.2,10631.27
T51812,C10716,P1190,2025-02-25,9,0.1,Paid,Direct,5680.53,568.05,5112.48,4939.56,172.92
T51813,C10397,P1295,2026-03-30,15,0.02,Paid,Online,9186.0,183.72,9002.28,7987.8,1014.48
T51814,C10671,P1196,2025-10-14,15,0.0,Paid,Direct,15563.85,0.0,15563.85,5745.0,9818.85
T51815,C10335,P1324,2026-01-25,1,0.1,Paid,Direct,2121.18,212.12,1909.06,654.27,1254.79
T51816,C10843,P1195,2026-08-03,26,0.0,Paid,Direct,31228.6,0.0,31228.6,24285.04,6943.56
T51817,C10637,P1119,2026-01-11,25,0.0,Pending,Direct,35622.25,0.0,35622.25,25620.0,10002.25
T51818,C10288,P1322,2025-10-05,18,0.02,Paid,Partner,27887.22,557.74,27329.48,14060.34,13269.14
T51819,C10960,P1224,2025-06-04,9,0.05,Paid,Direct,16870.23,843.51,16026.72,5178.51,10848.21
T51820,C10709,P1266,2026-03-14,24,0.05,Pending,Direct,23970.0,1198.5,22771.5,6092.16,16679.34
T51821,C10428,P1079,2025-10-21,8,0.1,Paid,Online,16996.64,1699.66,15296.98,2760.48,12536.5
T51822,C10135,P1234,2026-03-16,9,0.02,Pending,Online,12409.65,248.19,12161.46,10791.0,1370.46
T51823,C10973,P1196,2025-01-14,29,0.0,Paid,Direct,30090.11,0.0,30090.11,11107.0,18983.11
T51824,C10754,P1036,2025-04-05,27,0.0,Failed,Online,22692.96,0.0,22692.96,19732.95,2960.01
T51825,C10667,P1088,2025-03-17,17,0.0,Paid,Direct,36862.63,0.0,36862.63,4099.38,32763.25
T51826,C10833,P1319,2026-01-31,5,0.05,Paid,Direct,5531.05,276.55,5254.5,4809.6,444.9
T51827,C10607,P1199,2025-10-28,4,0.0,Paid,Online,1444.64,0.0,1444.64,1026.12,418.52
T51828,C10232,P1271,2025-07-03,28,0.05,Failed,Partner,37926.0,1896.3,36029.7,32979.24,3050.46
T51829,C10237,P1060,2025-06-29,8,0.05,Refunded,Partner,11545.68,577.28,10968.4,7847.04,3121.36
T51830,C10079,P1076,2025-12-18,20,0.1,Paid,Direct,34218.8,3421.88,30796.92,21031.8,9765.12
T51831,C10062,P1329,2026-07-15,11,0.0,Paid,Direct,8383.32,0.0,8383.32,7289.81,1093.51
T51832,C10728,P1147,2026-08-01,15,0.0,Paid,Direct,32925.6,0.0,32925.6,6716.4,26209.2
T51833,C10851,P1310,2025-10-01,29,0.15,Paid,Online,38054.38,5708.16,32346.22,15909.69,16436.53
T51834,C10163,P1282,2026-01-24,18,0.05,Pending,Direct,12287.34,614.37,11672.97,10684.62,988.35
T51835,C10573,P1117,2025-02-18,13,0.02,Paid,Direct,16681.47,333.63,16347.84,14505.66,1842.18
T51836,C10123,P1332,2026-07-03,13,0.05,Paid,Direct,25358.45,1267.92,24090.53,13232.31,10858.22
T51837,C10414,P1271,2025-01-11,7,0.15,Failed,Partner,9481.5,1422.22,8059.28,8244.81,-185.53
T51838,C10790,P1044,2025-07-18,17,0.0,Paid,Direct,21352.51,0.0,21352.51,8929.93,12422.58
T51839,C10811,P1033,2026-02-25,17,0.15,Paid,Partner,22987.57,3448.14,19539.43,3679.65,15859.78
T51840,C10948,P1044,2026-07-17,3,0.0,Paid,Direct,3768.09,0.0,3768.09,1575.87,2192.22
T51841,C10310,P1259,2025-04-10,12,0.2,Paid,Direct,26022.36,5204.47,20817.89,1499.64,19318.25
T51842,C10948,P1050,2026-01-19,19,0.0,Paid,Direct,24380.04,0.0,24380.04,21200.01,3180.03
T51843,C10783,P1098,2025-04-19,2,0.0,Paid,Direct,2206.4,0.0,2206.4,1484.16,722.24
T51844,C10338,P1152,2025-01-30,29,0.0,Paid,Partner,33891.72,0.0,33891.72,19622.85,14268.87
T51845,C10327,P1047,2025-09-03,25,0.1,Paid,Partner,28481.75,2848.18,25633.57,20560.25,5073.32
T51846,C10107,P1115,2025-12-01,19,0.2,Paid,Direct,31650.77,6330.15,25320.62,19255.93,6064.69
T51847,C10920,P1237,2025-06-03,1,0.0,Paid,Direct,247.12,0.0,247.12,181.29,65.83
T51848,C10203,P1340,2026-07-19,16,0.0,Paid,Direct,32050.4,0.0,32050.4,4380.0,27670.4
T51849,C10267,P1164,2025-12-24,27,0.0,Paid,Online,35032.23,0.0,35032.23,30462.75,4569.48
T51850,C10412,P1261,2025-09-12,1,0.0,Paid,Online,1816.98,0.0,1816.98,219.91,1597.07
T51851,C10137,P1185,2025-10-09,23,0.1,Paid,Partner,50350.22,5035.02,45315.2,25828.54,19486.66
T51852,C10805,P1163,2025-09-27,25,0.0,Paid,Direct,42288.0,0.0,42288.0,4365.75,37922.25
T51853,C10698,P1182,2025-03-06,3,0.2,Paid,Direct,5270.52,1054.1,4216.42,2925.45,1290.97
T51854,C10156,P1335,2025-12-18,7,0.15,Paid,Online,11693.64,1754.05,9939.59,1124.97,8814.62
T51855,C10162,P1020,2026-04-01,21,0.0,Paid,Direct,22446.9,0.0,22446.9,5896.38,16550.52
T51856,C10021,P1179,2025-09-02,27,0.02,Paid,Partner,19727.82,394.56,19333.26,16251.3,3081.96
T51857,C10949,P1017,2025-09-04,23,0.2,Paid,Online,43012.07,8602.41,34409.66,5002.27,29407.39
T51858,C10435,P1306,2026-06-13,16,0.1,Paid,Partner,20556.16,2055.62,18500.54,5179.84,13320.7
T51859,C10655,P1210,2025-12-21,18,0.05,Paid,Partner,28463.22,1423.16,27040.06,21330.54,5709.52
T51860,C10149,P1016,2025-06-22,16,0.0,Paid,Direct,20635.84,0.0,20635.84,5598.24,15037.6
T51861,C10230,P1218,2025-01-03,17,0.0,Refunded,Online,16586.73,0.0,16586.73,14423.31,2163.42
T51862,C10541,P1152,2026-04-23,23,0.1,Paid,Direct,26879.64,2687.96,24191.68,15562.95,8628.73
T51863,C10208,P1016,2025-12-30,2,0.02,Paid,Online,2579.48,51.59,2527.89,699.78,1828.11
T51864,C10612,P1342,2025-12-30,7,0.05,Paid,Direct,12502.7,625.14,11877.56,6382.74,5494.82
T51865,C10923,P1132,2025-06-14,2,0.05,Paid,Partner,1831.52,91.58,1739.94,1592.62,147.32
T51866,C10305,P1008,2025-04-18,24,0.02,Paid,Online,35131.68,702.63,34429.05,10412.16,24016.89
T51867,C10607,P1214,2025-10-14,22,0.0,Pending,Partner,26124.78,0.0,26124.78,22717.2,3407.58
T51868,C10915,P1131,2026-03-16,2,0.02,Paid,Direct,3798.72,75.97,3722.75,1022.6,2700.15
T51869,C10893,P1229,2025-06-22,4,0.15,Paid,Direct,6202.72,930.41,5272.31,4786.72,485.59
T51870,C10007,P1056,2025-11-02,8,0.0,Failed,Partner,9915.12,0.0,9915.12,4395.28,5519.84
T51871,C10110,P1289,2026-08-01,8,0.0,Paid,Partner,6691.92,0.0,6691.92,5819.04,872.88
T51872,C10986,P1147,2025-05-08,16,0.2,Paid,Direct,35120.64,7024.13,28096.51,7164.16,20932.35
T51873,C10925,P1147,2025-05-14,15,0.05,Paid,Online,32925.6,1646.28,31279.32,6716.4,24562.92
T51874,C10321,P1281,2025-05-17,11,0.02,Paid,Online,17279.35,345.59,16933.76,12953.93,3979.83
T51875,C10520,P1191,2026-06-14,5,0.1,Pending,Online,6512.25,651.22,5861.03,4736.2,1124.83
T51876,C10572,P1000,2025-11-03,19,0.02,Paid,Partner,17063.52,341.27,16722.25,2475.7,14246.55
T51877,C10668,P1202,2026-06-17,23,0.2,Refunded,Online,15088.46,3017.69,12070.77,13120.35,-1049.58
T51878,C10750,P1226,2026-07-04,19,0.1,Paid,Online,24224.05,2422.41,21801.64,21064.35,737.29
T51879,C10372,P1109,2025-09-02,24,0.0,Paid,Direct,19866.0,0.0,19866.0,17274.72,2591.28
T51880,C10889,P1063,2025-02-01,27,0.02,Paid,Online,14655.33,293.11,14362.22,2699.46,11662.76
T51881,C10059,P1018,2025-06-26,25,0.0,Paid,Direct,54504.0,0.0,54504.0,25271.25,29232.75
T51882,C10032,P1296,2025-11-12,19,0.05,Paid,Online,26008.34,1300.42,24707.92,11610.33,13097.59
T51883,C10957,P1001,2025-08-10,2,0.05,Paid,Partner,4229.56,211.48,4018.08,1134.62,2883.46
T51884,C10177,P1204,2025-01-02,10,0.02,Paid,Partner,12079.8,241.6,11838.2,8972.5,2865.7
T51885,C10994,P1292,2026-07-28,13,0.2,Paid,Direct,16945.37,3389.07,13556.3,14735.11,-1178.81
T51886,C10285,P1123,2025-06-25,21,0.02,Refunded,Direct,32307.24,646.14,31661.1,20013.21,11647.89
T51887,C10364,P1070,2025-12-25,25,0.1,Paid,Direct,30241.25,3024.12,27217.13,26296.75,920.38
T51888,C10027,P1250,2026-07-04,19,0.05,Paid,Partner,36088.79,1804.44,34284.35,18575.54,15708.81
T51889,C10943,P1220,2025-11-12,11,0.02,Paid,Online,12688.28,253.77,12434.51,6477.24,5957.27
T51890,C10359,P1005,2026-02-07,23,0.0,Paid,Direct,35873.33,0.0,35873.33,24786.87,11086.46
T51891,C10167,P1201,2025-01-21,21,0.05,Pending,Direct,27252.33,1362.62,25889.71,23697.66,2192.05
T51892,C10483,P1000,2026-02-09,24,0.05,Failed,Partner,21553.92,1077.7,20476.22,3127.2,17349.02
T51893,C10154,P1139,2026-05-07,18,0.0,Paid,Direct,15317.1,0.0,15317.1,8826.48,6490.62
